year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct,final_credits,credits_stated_corrected,final_credit_status,final_fee_zar,final_fee_status,resolution_class,resolution_ref,confidence,resolution_rationale
2024,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,1,161,0,161,False,0,88140,0,0,,,unmatched,,161,,consistent,88140,no_published,none,,high,computed credits equal the stated total
2024,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,2,162,0,162,False,0,89590,0,0,,,unmatched,,162,,consistent,89590,no_published,none,,high,computed credits equal the stated total
2024,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,3,188,0,188,False,0,97540,0,0,,,unmatched,,188,,consistent,97540,no_published,none,,high,computed credits equal the stated total
2024,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,4,184,0,184,False,0,88480,0,0,,,unmatched,,184,,consistent,88480,no_published,none,,high,computed credits equal the stated total
2024,COM,CB024FTX05,BBusSc,Finance,augmented,1,134,0,134,False,0,70110,0,0,,,unmatched,,134,,consistent,70110,no_published,none,,high,computed credits equal the stated total
2024,COM,CB024FTX05,BBusSc,Finance,augmented,2,162,0,168,False,-6,87570,0,0,,,unmatched,,162,,unresolved,87570,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2024,COM,CB024FTX05,BBusSc,Finance,augmented,3,168,0,180,False,-12,90860,0,0,,,unmatched,,168,,unresolved,90860,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2024,COM,CB024FTX05,BBusSc,Finance,augmented,4,144,0,144,False,0,78620,0,0,,,unmatched,,144,,consistent,78620,no_published,none,,high,computed credits equal the stated total
2024,COM,CB024INF01,BBusSc,Information Systems,augmented,1,170,0,170,False,0,88920,0,0,,,unmatched,,170,,consistent,88920,no_published,none,,high,computed credits equal the stated total
2024,COM,CB024INF01,BBusSc,Information Systems,augmented,2,168,0,168,False,0,91640,0,0,,,unmatched,,168,,consistent,91640,no_published,none,,high,computed credits equal the stated total
2024,COM,CB024INF01,BBusSc,Information Systems,augmented,3,156,0,156,False,0,88340,0,0,,,unmatched,,156,,consistent,88340,no_published,none,,high,computed credits equal the stated total
2024,COM,CB024INF01,BBusSc,Information Systems,augmented,4,176,0,176,False,0,90400,0,0,,,unmatched,,176,,consistent,90400,no_published,none,,high,computed credits equal the stated total
2024,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,1,182,0,182,False,0,99350,0,0,,,unmatched,,182,,consistent,99350,no_published,none,,high,computed credits equal the stated total
2024,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,2,186,0,186,False,0,100600,0,0,,,unmatched,,186,,consistent,100600,no_published,none,,high,computed credits equal the stated total
2024,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,3,180,0,180,False,0,98730,0,0,,,unmatched,,180,,consistent,98730,no_published,none,,high,computed credits equal the stated total
2024,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,4,174,0,174,False,0,84250,0,0,,,unmatched,,174,,consistent,84250,no_published,none,,high,computed credits equal the stated total
2024,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,1,182,0,182,False,0,99350,0,0,99350,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,ad_duration,0.0,182,,consistent,99350,reconciled,none,,high,computed credits equal the stated total
2024,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,2,186,0,186,False,0,100600,0,0,100600,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,ad_duration,0.0,186,,consistent,100600,reconciled,none,,high,computed credits equal the stated total
2024,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,3,198,0,198,False,0,106160,0,0,106160,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,ad_duration,0.0,198,,consistent,106160,reconciled,none,,high,computed credits equal the stated total
2024,COM,CB025BUS09,BBusSc,Actuarial Science: Quantitative Finance,augmented,4,147,0,147,False,0,78520,0,0,78520,BBusSc Academic Development specialising in Actuarial Science: Quantitative Finance Stream,ad_duration,0.0,147,,consistent,78520,reconciled,none,,high,computed credits equal the stated total
2024,COM,CB026BUS01,BCom,Actuarial Science,augmented,1,182,0,182,False,0,99350,0,0,,,unmatched,,182,,consistent,99350,no_published,none,,high,computed credits equal the stated total
2024,COM,CB026BUS01,BCom,Actuarial Science,augmented,2,186,0,186,False,0,100600,0,0,,,unmatched,,186,,consistent,100600,no_published,none,,high,computed credits equal the stated total
2024,COM,CB026BUS01,BCom,Actuarial Science,augmented,3,162,0,162,False,0,88870,0,0,,,unmatched,,162,,consistent,88870,no_published,none,,high,computed credits equal the stated total
2024,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,1,182,0,182,False,0,99350,0,0,,,unmatched,,182,,consistent,99350,no_published,none,,high,computed credits equal the stated total
2024,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,2,186,0,186,False,0,100600,0,0,,,unmatched,,186,,consistent,100600,no_published,none,,high,computed credits equal the stated total
2024,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,3,180,0,180,False,0,96300,0,0,,,unmatched,,180,,consistent,96300,no_published,none,,high,computed credits equal the stated total
2024,COM,CU017ACC01,AdvDip,Accounting,regular,1,174,0,174,False,0,86830,0,0,,,unmatched,,174,,consistent,86830,no_published,none,,high,computed credits equal the stated total
2024,COM,CU020BUS01,AdvDip,Actuarial Science,regular,1,180,1,126,True,54,98990,0,1,,,unmatched,,180,,unresolved,98990,no_published,none,,low,no rule or adjudication applies; default-trust=computed
2026,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,1,159,0,159,False,0,96840,0,0,96840,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0,159,,consistent,96840,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,2,144,0,144,False,0,87760,0,0,87760,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0,144,,consistent,87760,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,3,174,0,192,False,-18,128060,0,0,128060,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0,174,,unresolved,128060,reconciled,none,,low,no rule or adjudication applies; default-trust=computed
2026,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,1,159,0,159,False,0,96840,0,0,96840,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0,159,,consistent,96840,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,2,126,0,126,False,0,77120,0,0,77120,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0,126,,consistent,77120,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,3,168,0,168,False,0,116620,0,0,116620,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0,168,,consistent,116620,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001BUS06,BCom,Management Studies,regular,1,150,0,150,False,0,94030,10860,0,94030,BCom in the field of Management Studies,label_match,0.0,150,,consistent,94030,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001BUS06,BCom,Management Studies,regular,2,72,0,144,False,-72,42710,0,0,92870,BCom in the field of Management Studies,label_match,-54.0,72,,unresolved,42710,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2026,COM,CB001BUS06,BCom,Management Studies,regular,3,120,0,120,False,0,73600,73600,0,77280,BCom in the field of Management Studies,label_match,-4.8,120,,consistent,73600,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001ECO02,BCom,Economics and Finance,regular,1,132,0,132,False,0,82990,0,0,82990,BCom specialising in Economics & Finance,label_match,0.0,132,,consistent,82990,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001ECO02,BCom,Economics and Finance,regular,2,132,0,156,True,-24,79230,11040,0,101310,BCom specialising in Economics & Finance,label_match,-21.8,132,,unresolved,79230,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2026,COM,CB001ECO02,BCom,Economics and Finance,regular,3,144,0,144,True,0,87920,11040,0,87920,BCom specialising in Economics & Finance,label_match,0.0,144,,consistent,87920,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001ECO03,BCom,Economics with Law,regular,1,132,0,132,False,0,82990,0,0,82990,BCom specialising in Economics with Law,label_match,0.0,132,,consistent,82990,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001ECO03,BCom,Economics with Law,regular,2,144,1,144,False,0,83670,0,1,85800,BCom specialising in Economics with Law,label_match,-2.5,144,,unresolved,83670,reconciled,none,,low,no rule or adjudication applies; default-trust=computed
2026,COM,CB001ECO03,BCom,Economics with Law,regular,3,252,1,144,False,108,150310,0,1,95110,BCom specialising in Economics with Law,label_match,58.0,144,,resolved_manual,150310,published_divergent,R3,COM-2026-001,high,"The year table lists a module menu with no printed selection rule, so the row sum counts every offering; the stated total is the only authoritative signal of the intended load and is stable across editions. Computed fee is left as the sum of listed modules and will show as published_divergent until the menu rule is confirmed."
2026,COM,CB001ECO04,BCom,Economics and Statistics,regular,1,132,0,132,False,0,82990,0,0,82990,BCom specialising in Economics & Statistics,label_match,0.0,132,,consistent,82990,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001ECO04,BCom,Economics and Statistics,regular,2,302,1,156,True,146,167240,0,2,92870,BCom specialising in Economics & Statistics,label_match,80.1,156,,resolved_manual,167240,published_divergent,R3,COM-2026-002,high,"The year table lists a module menu with no printed selection rule, so the row sum counts every offering; the stated total is the only authoritative signal of the intended load and is stable across editions. Computed fee is left as the sum of listed modules and will show as published_divergent until the menu rule is confirmed."
2026,COM,CB001ECO04,BCom,Economics and Statistics,regular,3,252,0,144,True,108,129480,11040,2,108400,BCom specialising in Economics & Statistics,label_match,19.4,252,,consistent,129480,published_divergent,none,,high,computed credits equal the stated total
2026,COM,CB001INF01,BCom,Information Systems,regular,1,132,0,132,False,0,82300,0,0,82300,BCom specialising in Information Systems,label_match,0.0,132,,consistent,82300,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001INF01,BCom,Information Systems,regular,2,144,0,144,False,0,88150,10930,0,77220,BCom specialising in Information Systems,label_match,14.2,144,,consistent,88150,published_divergent,none,,high,computed credits equal the stated total
2026,COM,CB001INF01,BCom,Information Systems,regular,3,156,0,156,False,0,98560,21860,0,76700,BCom specialising in Information Systems,label_match,28.5,156,,consistent,98560,published_divergent,none,,high,computed credits equal the stated total
2026,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,1,132,0,132,False,0,82330,0,0,81790,BCom specialising in Information Systems & Computer Science,label_match,0.7,132,,consistent,82330,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,2,162,0,162,False,0,95910,0,0,81650,BCom specialising in Information Systems & Computer Science,label_match,17.5,162,,consistent,95910,published_divergent,none,,high,computed credits equal the stated total
2026,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,3,144,0,144,False,0,86320,0,0,86320,BCom specialising in Information Systems & Computer Science,label_match,0.0,144,,consistent,86320,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001INF11,BCom,Information Systems and Finance,regular,1,150,0,150,False,0,94030,0,0,94030,BCom specialising in Information Systems & Finance,label_match,0.0,150,,consistent,94030,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001INF11,BCom,Information Systems and Finance,regular,2,162,0,162,False,0,98430,0,0,98430,BCom specialising in Information Systems & Finance,label_match,0.0,162,,consistent,98430,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001INF11,BCom,Information Systems and Finance,regular,3,150,0,150,False,0,90920,0,0,90920,BCom specialising in Information Systems & Finance,label_match,0.0,150,,consistent,90920,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,1,123,0,132,False,-9,79870,0,0,76520,"BCom specialising in Philosophy, Politics & Economics",label_match,4.4,123,,unresolved,79870,reconciled,none,,low,no rule or adjudication applies; default-trust=computed
2026,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,2,225,2,156,False,69,143920,0,2,67210,"BCom specialising in Philosophy, Politics & Economics",label_match,114.1,225,,unresolved,143920,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2026,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,3,222,3,150,True,72,110010,11040,3,83670,"BCom specialising in Philosophy, Politics & Economics",label_match,31.5,222,,unresolved,110010,published_divergent,none,,low,no rule or adjudication applies; default-trust=computed
2026,COM,CB003BUS01,BBusSc,Actuarial Science,regular,1,180,0,180,False,0,110160,0,0,110580,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,-0.4,180,,consistent,110160,reconciled,none,,high,computed credits equal the stated total
2026,COM,CB003BUS01,BBusSc,Actuarial Science,regular,2,186,0,186,False,0,111950,0,0,111950,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0,186,,consistent,111950,reconciled,none,,high,computed credits equal the stated total
